feature	importance
d__Eukaryota;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;__;__;__	1.0380167274310991e-08
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Imbricatea;f__Thaumatomonadida;__;__	1.0217456967591269e-08
d__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Parabodonida;f__Parabodonida;g__Parabodo;s__Neobodo_curvifilus	1.0205714575036722e-08
d__Eukaryota;p__SAR;c__Labyrinthulomycetes;o__Labyrinthulomycetes;f__Labyrinthulomycetes;g__Sorodiplophrys;__	1.0086821969049645e-08
d__Eukaryota;p__Zoopagomycota;c__Basidiobolomycetes;o__Basidiobolales;f__Basidiobolaceae;g__Basidiobolus;__	9.63872675297336e-09
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Craspedida;f__Salpingoecidae;g__Freshwater_Choanoflagellates_2;__	8.80304463045499e-09
d__Eukaryota;p__Picozoa;c__Picozoa;o__Picozoa;f__Picozoa;g__Picozoa;s__uncultured_eukaryote	8.715201438775855e-09
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Euglenea;g__Euglenea;s__Trachelomonas_sp.	8.699797765731554e-09
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Codonosigidae;f__Codonosigidae;g__Monosiga;s__uncultured_eukaryote	8.573202533190807e-09
d__Eukaryota;p__Arthropoda;c__Arachnida;o__Araneae;f__Araneae;g__Araneae;__	8.456451424032885e-09
d__Eukaryota;p__Prymnesiophyceae;c__Prymnesiophyceae;o__Prymnesiales;f__Prymnesiales;g__Prymnesium;__	8.41502956330419e-09
d__Eukaryota;p__Mollusca;c__Bivalvia;o__Limoida;f__Limoida;g__Limoida;__	8.306459671458916e-09
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Imbricatea;f__Euglyphida;g__Euglypha;__	8.278240930729851e-09
d__Eukaryota;p__Amoebozoa;c__Discosea;o__Stygamoebida;f__Stygamoebida;g__Vermistella;__	7.620624475348008e-09
d__Eukaryota;p__Cercozoa;c__uncultured;o__uncultured;f__uncultured;g__uncultured;s__metagenome	7.620624474705203e-09
d__Eukaryota;p__Arthropoda;c__Pycnogonida;o__Pantopoda;f__Pantopoda;g__Pantopoda;__	7.480026274789914e-09
d__Eukaryota;p__Cercozoa;c__Novel_Clade_Gran-4;o__Novel_Clade_Gran-4;f__Novel_Clade_Gran-4;g__Novel_Clade_Gran-4;__	7.430877794611714e-09
d__Eukaryota;p__Cercozoa;c__Glissomonadida;o__Glissomonadida;f__Glissomonadida;g__Glissomonadida;s__metagenome	5.748797844305361e-09
d__Eukaryota;p__MAST-3;c__MAST-3C;o__MAST-3C;f__MAST-3C;g__MAST-3C;s__uncultured_stramenopile	5.610019708866802e-09
d__Eukaryota;p__Porifera;c__Demospongiae;o__Haplosclerida;f__Haplosclerida;g__Haplosclerida;s__Callyspongia_plicifera	4.5193608458573e-18
d__Eukaryota;p__Prymnesiophyceae;c__Prymnesiophyceae;o__Prymnesiophyceae;f__Prymnesiophyceae;g__Phaeocystis;s__Haptophyta_environmental	4.444226003811601e-18
d__Eukaryota;p__Holozoa;c__Ichthyosporea;o__Abeoformidae;f__Abeoformidae;g__Pirum;s__uncultured_eukaryote	2.120359370668684e-18
d__Eukaryota;p__Amoebozoa;c__Tubulinea;o__Euamoebida;f__Euamoebida;g__Hartmannella;s__Nolandella_sp.	1.9745063733567145e-18
d__Eukaryota;p__Florideophycidae;c__Rhodymeniophycidae;o__Rhodymeniophycidae;f__Rhodymeniophycidae;__;__	1.273530630906776e-18
d__Eukaryota;p__Cercozoa;c__uncultured;o__uncultured;f__uncultured;g__uncultured;s__Gymnophrys_sp.	1.2591135101956556e-18
d__Eukaryota;p__Aphelidea;c__Aphelidea;o__Aphelidea;f__Aphelidea;g__uncultured;s__uncultured_Chytridiomycota	1.0396376375918178e-18
d__Eukaryota;p__MAST-7;c__MAST-7A;o__MAST-7A;f__MAST-7A;g__MAST-7A;s__uncultured_stramenopile	7.554681061173933e-19
d__Eukaryota;p__Amoebozoa;c__Tubulinea;o__Leptomyxida;f__Leptomyxida;__;__	6.295567550978278e-19
d__Eukaryota;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;__;__;__	5.068757987791311e-19
d__Eukaryota;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;__;__	3.7089468630134524e-19
d__Eukaryota;p__Ochrophyta;c__MOCH-2;o__MOCH-2;f__MOCH-2;g__MOCH-2;s__uncultured_eukaryote	2.6271887632442653e-19
d__Eukaryota;p__Annelida;c__Polychaeta;o__Terebellida;f__Terebellida;g__Terebellida;s__Nicolea_zostericola	2.3205108334505576e-19
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Gregarinasina;f__Eugregarinorida;g__Lecudina;s__Lecudina_pellucida	1.2509878825334915e-19
d__Eukaryota;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;__;__	8.769549253541833e-20
d__Eukaryota;p__Cercozoa;c__Thecofilosea;o__Thecofilosea;f__Thecofilosea;g__uncultured;s__uncultured_Rhizaria	3.313061516669819e-20
d__Eukaryota;p__Ochrophyta;c__Eustigmatophyceae;o__Eustigmatales;f__Eustigmatales;g__phytoplankton;s__phytoplankton_environmental	3.00433506487172e-20
d__Eukaryota;p__Bicosoecida;c__Bicosoecida;o__Bicosoecida;f__Bicosoecida;g__Bicosoecida;s__uncultured_freshwater	2.3759803067771775e-20
d__Eukaryota;p__Cryptomycota;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Rozella;s__Rozella_sp.	9.750681258444595e-21
d__Eukaryota;p__Cercozoa;c__Phytomyxea;o__Phytomyxea;f__Phytomyxea;g__Spongospora;s__Spongospora_subterranea	5.902094579042135e-21
d__Eukaryota;p__MAST-12;c__MAST-12C;o__MAST-12C;f__MAST-12C;g__MAST-12C;s__Stramenopile_sp.	4.829357894548765e-21
d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Ochromonadales;f__Ochromonadales;g__Ochromonas;s__uncultured_eukaryote	1.5467021128113132e-21
d__Eukaryota;p__Myxogastria;c__Myxogastria;o__Myxogastria;f__Myxogastria;g__Protophysarum;s__Lamproderma_scintillans	0.0
d__Eukaryota;p__Myxogastria;c__Myxogastria;o__Myxogastria;f__Myxogastria;g__Physarum;s__Physarum_compressum	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Chromadorida;f__Chromadorida;g__Chromadorida;s__Ptycholaimellus_sp.	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Chromadorida;f__Chromadorida;g__Chromadorida;s__Prodesmodora_circulata	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Chromadorida;f__Chromadorida;g__Chromadorida;s__Achromadora_ruricola	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Chromadorida;f__Chromadorida;g__Chromadorida;s__Paracanthonchus_caecus	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Desmodorida;f__Desmodorida;g__Desmodorida;__	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Desmodorida;f__Desmodorida;g__Desmodorida;s__Prodesmodora_sp.	0.0
d__Eukaryota;p__Mollusca;c__Bivalvia;o__Myoida;f__Myoida;g__Myoida;s__Cyrtopleura_costata	0.0
d__Eukaryota;p__NAMAKO-1;c__NAMAKO-1;o__NAMAKO-1;f__NAMAKO-1;g__NAMAKO-1;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Tylenchida;f__Tylenchida;g__Tylenchida;s__Nematoda_environmental	0.0
d__Eukaryota;p__Nematozoa;c__Enoplea;o__Dorylaimia;f__Dorylaimida;g__Dorylaimida;__	0.0
d__Eukaryota;p__Nematozoa;c__Enoplea;o__Dorylaimia;f__Mermithida;g__Mermithida;s__Isomermis_lairdi	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Monhysterida;f__Monhysterida;g__Monhysterida;s__Theristus_acer	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Monhysterida;f__Monhysterida;g__Monhysterida;s__metagenome	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Monhysterida;f__Monhysterida;g__Monhysterida;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Rhabditida;f__Rhabditida;g__Rhabditida;__	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Rhabditida;f__Rhabditida;g__Rhabditida;s__Halicephalobus_sp.	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Rhabditida;f__Rhabditida;g__Rhabditida;s__Nematoda_environmental	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Rhabditida;f__Rhabditida;g__Rhabditida;s__Panagrolaimus_cf.	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Rhabditida;f__Rhabditida;g__Rhabditida;s__Panagrolaimus_sp.	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Monhysterida;f__Monhysterida;g__Monhysterida;s__Daptonema_procerus	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Monhysterida;f__Monhysterida;g__Monhysterida;s__Daptonema_sp.	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Monhysterida;f__Monhysterida;g__Monhysterida;s__Diplolaimelloides_environmental	0.0
d__Eukaryota;p__Nematozoa;c__Enoplea;o__Dorylaimia;f__Mermithida;g__Mermithida;s__Limnomermis_sp.	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Monhysterida;f__Monhysterida;g__Monhysterida;s__Monhystera_sp.	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Monhysterida;f__Monhysterida;g__Monhysterida;s__Nematoda_environmental	0.0
d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Chromulinales;f__Chromulinales;g__Chrysamoeba;__	0.0
d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Chromulinales;f__Chromulinales;g__Poteriospumella;__	0.0
d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Chromulinales;f__Chromulinales;g__Spumella;__	0.0
d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Chromulinales;f__Chromulinales;g__Spumella;s__Ochromonadaceae_environmental	0.0
d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Chromulinales;f__Chromulinales;g__Spumella;s__Spumella-like_flagellate	0.0
d__Eukaryota;p__Ochrophyta;c__ANT37-16;o__ANT37-16;f__ANT37-16;g__ANT37-16;s__uncultured_stramenopile	0.0
d__Eukaryota;p__Ochrophyta;c__Chrysomerophyceae;o__Chrysomerophyceae;f__Chrysomerophyceae;g__Chrysomerophyceae;__	0.0
d__Eukaryota;p__Ochrophyta;c__Chrysomerophyceae;o__Chrysomerophyceae;f__Chrysomerophyceae;g__Chrysomerophyceae;s__Giraudyopsis_stellifera	0.0
d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Chromulinales;f__Chromulinales;g__Chromulina;__	0.0
d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Chromulinales;f__Chromulinales;g__Chromulina;s__Chromulina_chionophila	0.0
d__Eukaryota;p__Nemertea;c__Anopla;o__Palaeonemertea;f__Palaeonemertea;g__Palaeonemertea;s__Tubulanus_sexlineatus	0.0
d__Eukaryota;p__Neocallimastigomycota;c__Neocallimastigomycetes;o__Neocallimastigales;f__Neocallimastigaceae;g__uncultured;s__uncultured_fungus	0.0
d__Eukaryota;p__Nucleariidae_and_Fonticula_group;c__Nucleariidae_and_Fonticula_group;o__Nucleariidae_and_Fonticula_group;f__Nucleariidae;g__Nuclearia;s__metagenome	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Monhysterida;f__Monhysterida;g__Monhysterida;s__Metadesmolaimus_sp.	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;__;__;__;__	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Araeolaimida;f__Araeolaimida;g__Araeolaimida;__	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Araeolaimida;f__Araeolaimida;g__Araeolaimida;s__Axonolaimus_sp.	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Chromadorida;f__Chromadorida;g__Chromadorida;__	0.0
d__Eukaryota;p__Mucoromycota;c__Incertae_Sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;__	0.0
d__Eukaryota;p__Mucoromycota;c__Incertae_Sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__uncultured_Eimeriidae	0.0
d__Eukaryota;p__Mucoromycota;c__Incertae_Sedis;o__Mucorales;__;__;__	0.0
d__Eukaryota;p__Mucoromycota;c__Incertae_Sedis;o__Mucorales;f__Rhizopodaceae;g__Rhizopus;__	0.0
d__Eukaryota;p__Myxogastria;c__Myxogastria;o__Myxogastria;f__Myxogastria;g__Badhamia;__	0.0
d__Eukaryota;p__Myxogastria;c__Myxogastria;o__Myxogastria;f__Myxogastria;g__Didymium;s__metagenome	0.0
d__Eukaryota;p__Myxogastria;c__Myxogastria;o__Myxogastria;f__Myxogastria;g__Lamproderma;__	0.0
d__Eukaryota;p__Myxogastria;c__Myxogastria;o__Myxogastria;f__Myxogastria;g__Physarum;__	0.0
d__Eukaryota;p__Mucoromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Glomus_sp.	0.0
d__Eukaryota;p__Mucoromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Rhizophagus_clarus	0.0
d__Eukaryota;p__Mucoromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Rhizophagus_proliferus	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Tylenchida;f__Tylenchida;g__Tylenchida;s__Nacobbus_aberrans	0.0
d__Eukaryota;p__Mucoromycota;c__Glomeromycetes;o__Glomerales;f__uncultured;g__uncultured;s__Glomus_mycorrhizal	0.0
d__Eukaryota;p__Mucoromycota;c__Glomeromycetes;o__Glomerales;f__uncultured;g__uncultured;s__uncultured_fungus	0.0
d__Eukaryota;p__Mucoromycota;c__Glomeromycetes;o__uncultured;f__uncultured;g__uncultured;__	0.0
d__Eukaryota;p__Mucoromycota;c__Incertae_Sedis;o__Endogonales;f__Endogonaceae;g__Endogone;s__uncultured_fungus	0.0
d__Eukaryota;p__Mollusca;c__Bivalvia;o__Myoida;f__Myoida;g__Myoida;__	0.0
d__Eukaryota;p__Nematozoa;c__Enoplea;o__Enoplida;f__Enoplida;g__Enoplida;s__Phanoderma_sp.	0.0
d__Eukaryota;p__Nematozoa;c__Enoplea;o__Enoplida;f__Enoplida;g__Enoplida;s__Symplocostoma_sp.	0.0
d__Eukaryota;p__Nematozoa;c__Enoplea;o__Triplonchida;f__Triplonchida;g__Triplonchida;__	0.0
d__Eukaryota;p__Nematozoa;c__Enoplea;o__Triplonchida;f__Triplonchida;g__Triplonchida;s__Eutobrilus_grandipapillatus	0.0
d__Eukaryota;p__Nematozoa;c__Enoplea;o__Triplonchida;f__Triplonchida;g__Triplonchida;s__Nematoda_environmental	0.0
d__Eukaryota;p__Nematozoa;c__Enoplea;o__Triplonchida;f__Triplonchida;g__Triplonchida;s__Squillidae_environmental	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Rhabditida;f__Rhabditida;g__Rhabditida;s__Protorhabditis_sp.	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Tylenchida;f__Tylenchida;g__Tylenchida;__	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Tylenchida;f__Tylenchida;g__Tylenchida;s__Aphelenchoides_bicaudatus	0.0
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Tylenchida;f__Tylenchida;g__Tylenchida;s__Aphelenchoides_sp.	0.0
d__Eukaryota;p__Mucoromycota;c__Glomeromycetes;o__Glomerales;f__uncultured;g__uncultured;__	0.0
d__Eukaryota;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;f__Thraustochytriaceae;g__Thraustochytrium;s__Thraustochytrium_aff.	0.0
d__Eukaryota;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;f__Thraustochytriaceae;g__Thraustochytrium;s__Thraustochytriidae_sp.	0.0
d__Eukaryota;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Hymenoptera;g__Hymenoptera;__	0.0
d__Eukaryota;p__Arthropoda;c__Insecta;o__Hemiptera;f__Hemiptera;g__Hemiptera;s__Acyrthosiphon_pisum	0.0
d__Eukaryota;p__Arthropoda;c__Insecta;o__Hemiptera;f__Hemiptera;g__Hemiptera;__	0.0
d__Eukaryota;p__Arthropoda;c__Insecta;o__Ephemeroptera;f__Ephemeroptera;g__Ephemeroptera;__	0.0
d__Eukaryota;p__Arthropoda;c__Insecta;o__Diptera;f__Diptera;g__Diptera;s__Liogma_simplicicornis	0.0
d__Eukaryota;p__Nucleariidae_and_Fonticula_group;c__Nucleariidae_and_Fonticula_group;o__Nucleariidae_and_Fonticula_group;f__Nucleariidae;g__Nuclearia;__	0.0
d__Eukaryota;p__Arthropoda;c__Insecta;o__Diptera;f__Diptera;g__Diptera;s__Drosophila_melanogaster	0.0
d__Eukaryota;p__Arthropoda;c__Insecta;o__Diptera;f__Diptera;g__Diptera;s__Dixella_cornuta	0.0
d__Eukaryota;p__Arthropoda;c__Insecta;o__Thysanoptera;f__Thysanoptera;g__Thysanoptera;__	0.0
d__Eukaryota;p__Arthropoda;c__Insecta;o__Psocoptera;f__Psocoptera;g__Psocoptera;s__Pteroxanium_insularum	0.0
d__Eukaryota;p__Arthropoda;c__Insecta;o__Psocoptera;f__Psocoptera;g__Psocoptera;__	0.0
d__Eukaryota;p__Arthropoda;c__Insecta;o__Plecoptera;f__Plecoptera;g__Plecoptera;s__Taeniopteryx_nivalis	0.0
d__Eukaryota;p__Arthropoda;c__Insecta;o__Plecoptera;f__Plecoptera;g__Plecoptera;__	0.0
d__Eukaryota;p__Arthropoda;c__Insecta;o__Orthoptera;f__Orthoptera;g__Orthoptera;__	0.0
d__Eukaryota;p__Arthropoda;c__Insecta;o__Diptera;f__Diptera;g__Diptera;s__Eucorethra_underwoodi	0.0
d__Eukaryota;p__LKM15;c__LKM15;o__LKM15;f__LKM15;g__LKM15;s__Mitosporidium_daphniae	0.0
d__Eukaryota;p__LKM15;c__LKM15;o__LKM15;f__LKM15;g__LKM15;__	0.0
d__Eukaryota;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;f__Thraustochytriaceae;__;__	0.0
d__Eukaryota;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;f__Labyrinthulomycetes;g__Labyrinthulomycetes;s__Stellarchytrium_dubum	0.0
d__Eukaryota;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;f__Labyrinthulomycetes;g__Labyrinthulomycetes;s__Oblongichytrium_sp.	0.0
d__Eukaryota;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;f__Labyrinthulaceae;g__Labyrinthula;s__Labyrinthula_zosterae	0.0
d__Eukaryota;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;f__Labyrinthulaceae;g__Labyrinthula;s__Labyrinthula_sp.	0.0
d__Eukaryota;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;f__Thraustochytriaceae;g__Thraustochytrium;s__Thraustochytrium_gaertnerium	0.0
d__Eukaryota;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;__;__;__	0.0
d__Eukaryota;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;f__Thraustochytriaceae;g__Schizochytrium;__	0.0
d__Eukaryota;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;f__Thraustochytriaceae;g__Parietichytrium;s__Parietichytrium_sp.	0.0
d__Eukaryota;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;f__Thraustochytriaceae;g__Labyrinthuloides;s__Ulkenia_aff.	0.0
d__Eukaryota;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;f__Thraustochytriaceae;g__Labyrinthuloides;s__Labyrinthulochytrium_arktikum	0.0
d__Eukaryota;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;f__Thraustochytriaceae;g__Labyrinthuloides;__	0.0
d__Eukaryota;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;f__Thraustochytriaceae;g__Aurantiochytrium;s__Aurantiochytrium_sp.	0.0
d__Eukaryota;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;f__Thraustochytriaceae;g__Thraustochytrium;s__Thraustochytrium_multirudimentale	0.0
d__Eukaryota;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;f__Amphitraemidae;g__Amphitraemidae;s__uncultured_Closterium	0.0
d__Eukaryota;p__Incertae_Sedis;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Blastocystis;s__Blastocystis_pythoni	0.0
d__Eukaryota;p__Incertae_Sedis;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Blastocystis;s__Blastocystis_hominis	0.0
d__Eukaryota;p__Incertae_Sedis;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Arboramoeba;s__metagenome	0.0
d__Eukaryota;p__Incertae_Sedis;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Arboramoeba;s__Arboramoeba_reticulata	0.0
d__Eukaryota;p__Incertae_Sedis;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Pirsonia;s__Pirsonia_guinardiae	0.0
d__Eukaryota;p__Incertae_Sedis;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Palpitomonas;s__uncultured_dinoflagellate	0.0
d__Eukaryota;p__Incertae_Sedis;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Palpitomonas;s__Ancoracysta_twista	0.0
d__Eukaryota;p__Arthropoda;c__Insecta;o__Odonata;f__Odonata;g__Odonata;__	0.0
d__Eukaryota;p__Incertae_Sedis;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Ischnamoeba;__	0.0
d__Eukaryota;p__Kathablepharidae;c__Kathablepharidae;o__Kathablepharidae;f__Kathablepharidae;g__Kathablepharidae;s__Roombia_truncata	0.0
d__Eukaryota;p__Incertae_Sedis;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Telonema;s__uncultured_Telonemida	0.0
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Craspedida;f__Salpingoecidae;g__Salpingoecidae;__	0.0
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Craspedida;f__Salpingoecidae;g__Hartaetosiga;__	0.0
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Craspedida;f__Salpingoecidae;__;__	0.0
d__Eukaryota;p__Holozoa;c__Filasterea;o__Ministeriida;f__Capsasporidae;g__Capsasporidae;s__Pigoraptor_chileana	0.0
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Craspedida;f__Salpingoecidae;g__Salpingoecidae;s__uncultured_freshwater	0.0
d__Eukaryota;p__Incertae_Sedis;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Mantamonas;s__Mantamonas_plastica	0.0
d__Eukaryota;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Lepidoptera;g__Lepidoptera;__	0.0
d__Eukaryota;p__Arthropoda;c__Malacostraca;o__Peracarida;f__Peracarida;g__Peracarida;s__Asellus_racovitzai	0.0
d__Eukaryota;p__Arthropoda;c__Insecta;o__Trichoptera;f__Trichoptera;g__Trichoptera;__	0.0
d__Eukaryota;p__Arthropoda;c__Maxillopoda;o__Cyclopoida;f__Cyclopoida;g__Cyclopoida;s__Critomolgus_sp.	0.0
d__Eukaryota;p__Arthropoda;c__Maxillopoda;o__Copepoda;f__Copepoda;g__Copepoda;__	0.0
d__Eukaryota;p__Arthropoda;c__Maxillopoda;o__Calanoida;f__Calanoida;g__Calanoida;s__uncultured_metazoan	0.0
d__Eukaryota;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;f__Thraustochytriaceae;g__Thraustochytriaceae;s__Thraustochytriidae_sp.	0.0
d__Eukaryota;p__Incertae_Sedis;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Blastocystis;s__Blastocystis_sp.	0.0
d__Eukaryota;p__Hyphochytriomycetes;c__Hyphochytriomycetes;o__Hyphochytriales;f__Hyphochytriales;g__Hyphochytriales;s__uncultured_stramenopile	0.0
d__Eukaryota;p__Hyphochytriomycetes;c__Hyphochytriomycetes;o__Hyphochytriales;f__Hyphochytriales;g__Hyphochytriales;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Hyphochytriomycetes;c__Hyphochytriomycetes;o__Hyphochytriales;f__Hyphochytriales;g__Hyphochytriales;__	0.0
d__Eukaryota;p__Holozoa;c__Ichthyosporea;o__Rhinosporideacae;f__Rhinosporideacae;g__Rhinosporideacae;s__Amphibiocystidium_ranae	0.0
d__Eukaryota;p__Holozoa;c__Ichthyosporea;o__Rhinosporideacae;f__Rhinosporideacae;g__Dermocystidium;s__Dermocystidium_sp.	0.0
d__Eukaryota;p__Holozoa;c__Ichthyosporea;o__Rhinosporideacae;f__Rhinosporideacae;g__Dermocystidium;s__Dermocystidium_percae	0.0
d__Eukaryota;p__Incertae_Sedis;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Incertae_Sedis;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Colponema;s__Colponema_vietnamica	0.0
d__Eukaryota;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;f__Thraustochytriaceae;g__Thraustochytriaceae;s__Aurantiochytrium_sp.	0.0
d__Eukaryota;p__Mollusca;c__Gastropoda;o__Vetigastropoda;f__Vetigastropoda;g__Vetigastropoda;s__Lepetodrilus_elevatus	0.0
d__Eukaryota;p__MAST-3;c__MAST-3E;o__MAST-3E;f__MAST-3E;g__MAST-3E;s__uncultured_marine	0.0
d__Eukaryota;p__MAST-3;c__MAST-3D;o__MAST-3D;f__MAST-3D;g__MAST-3D;__	0.0
d__Eukaryota;p__MAST-3;c__MAST-3;o__MAST-3;f__MAST-3;g__MAST-3;s__uncultured_stramenopile	0.0
d__Eukaryota;p__MAST-3;c__MAST-3K;o__MAST-3K;f__MAST-3K;g__MAST-3K;__	0.0
d__Eukaryota;p__MAST-3;c__MAST-3J;o__MAST-3J;f__MAST-3J;g__MAST-3J;s__uncultured_eukaryote	0.0
d__Eukaryota;p__MAST-3;c__MAST-3I;o__MAST-3I;f__MAST-3I;g__MAST-3I;s__uncultured_eukaryote	0.0
d__Eukaryota;p__LKM15;c__LKM15;o__LKM15;f__LKM15;g__LKM15;s__uncultured_Eimeriidae	0.0
d__Eukaryota;p__MAST-8;c__MAST-8D;o__MAST-8D;f__MAST-8D;g__MAST-8D;s__Oblongichytrium_sp.	0.0
